Sno,Customer_number,Insurance,housing,loan,contact,duration,campaign,last_contact_day,previous,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Gender
270,1271,no,yes,yes,unknown,562.0,2,1,0,unknown,1.0,154.0,42,management,single,tertiary,F
271,1272,no,yes,no,unknown,962.0,1,1,0,unknown,2.0,153.0,40,blue-collar,divorced,primary,M
272,1273,no,yes,no,unknown,10.0,4,1,0,unknown,2.0,158.0,57,technician,married,secondary,M
273,1274,no,no,no,unknown,118.0,3,1,0,unknown,2.0,468.0,56,entrepreneur,divorced,secondary,M
274,1275,no,yes,no,unknown,92.0,2,1,0,unknown,2.0,279.0,37,admin.,married,secondary,F
275,1276,no,yes,no,unknown,143.0,3,1,0,unknown,2.0,232.0,59,retired,married,secondary,F
276,1277,no,yes,no,unknown,189.0,3,1,0,unknown,2.0,373.0,39,services,divorced,secondary,F
277,1278,no,no,no,unknown,234.0,2,1,0,unknown,2.0,402.0,49,services,married,secondary,M
278,1279,no,yes,no,unknown,75.0,2,1,0,unknown,2.0,215.0,38,services,single,secondary,M
279,1280,no,no,no,unknown,189.0,2,1,0,unknown,2.0,131.0,36,self-employed,married,tertiary,M
280,1281,no,yes,no,unknown,621.0,3,1,0,unknown,2.0,232.0,50,blue-collar,married,primary,M
281,1282,no,yes,yes,unknown,55.0,2,1,0,unknown,2.0,464.0,41,admin.,married,secondary,F
282,1283,no,no,no,unknown,310.0,4,1,0,unknown,2.0,116.0,54,technician,married,tertiary,F
283,1284,no,yes,no,unknown,156.0,2,1,0,unknown,2.0,263.0,58,blue-collar,married,primary,M
284,1285,no,yes,no,unknown,5.0,2,1,0,unknown,2.0,326.0,30,blue-collar,single,secondary,M
285,1286,no,yes,no,unknown,225.0,2,1,0,unknown,2.0,497.0,33,admin.,single,secondary,F
286,1287,no,yes,no,unknown,125.0,2,1,0,unknown,2.0,413.0,47,admin.,married,secondary,M
287,1288,no,yes,no,unknown,2.0,3,1,0,unknown,2.0,231.0,50,technician,single,tertiary,F
288,1289,no,yes,no,unknown,286.0,2,1,0,unknown,2.0,143.0,32,blue collar,married,secondary,M
289,1290,no,yes,no,unknown,164.0,2,1,0,unknown,2.0,188.0,40,self-employed,married,secondary,M
290,1291,no,yes,no,unknown,98.0,2,1,0,unknown,2.0,148.0,37,management,married,tertiary,M
291,1292,no,yes,no,unknown,742.0,2,1,0,unknown,2.0,214.0,54,technician,single,unknown,M
292,1293,no,yes,no,unknown,226.0,3,1,0,unknown,2.0,425.0,24,student,single,secondary,F
293,1294,no,no,no,unknown,,2,1,0,unknown,2.0,232.0,54,management,married,tertiary,M
294,1295,no,yes,no,unknown,362.0,4,1,0,unknown,2.0,388.0,34,technician,married,secondary,M
295,1296,no,yes,no,unknown,357.0,2,1,0,unknown,2.0,175.0,56,technician,divorced,primary,M
296,1297,no,yes,no,unknown,200.0,2,1,0,unknown,2.0,147.0,31,blue collar,single,secondary,F
297,1298,no,yes,no,unknown,204.0,2,1,0,unknown,2.0,234.0,24,student,single,secondary,F
298,1299,no,yes,no,unknown,126.0,3,1,0,unknown,2.0,450.0,42,blue-collar,divorced,primary,F
299,1300,no,yes,no,unknown,65.0,2,1,0,unknown,2.0,180.0,57,technician,married,secondary,M
300,1301,no,yes,no,unknown,107.0,2,1,0,unknown,2.0,268.0,42,blue-collar,married,unknown,M
301,1302,no,yes,no,unknown,267.0,2,1,0,unknown,2.0,357.0,51,admin.,married,secondary,M
302,1303,no,yes,no,unknown,248.0,2,1,0,unknown,2.0,374.0,57,retired,married,secondary,F
303,1304,no,yes,no,unknown,215.0,2,1,0,unknown,2.0,342.0,36,services,single,secondary,M
304,1305,no,yes,no,unknown,209.0,2,1,0,unknown,2.0,206.0,53,services,married,unknown,M
305,1306,no,yes,no,unknown,205.0,2,1,0,unknown,2.0,168.0,50,technician,married,secondary,F
306,1307,no,yes,no,unknown,83.0,2,1,0,unknown,2.0,159.0,54,management,married,tertiary,M
307,1308,no,yes,no,unknown,106.0,3,1,0,unknown,2.0,488.0,55,blue-collar,married,secondary,F
308,1309,no,yes,yes,,189.0,2,1,0,unknown,2.0,124.0,44,blue-collar,married,secondary,M
309,1310,no,yes,no,unknown,,2,1,0,unknown,2.0,400.0,43,management,married,unknown,M
310,1311,no,yes,no,unknown,106.0,2,1,0,unknown,2.0,309.0,56,admin.,married,secondary,M
311,1312,no,yes,no,unknown,108.0,2,1,0,unknown,2.0,364.0,54,technician,married,unknown,F
312,1313,no,yes,yes,unknown,311.0,2,1,0,unknown,2.0,320.0,55,services,divorced,primary,F
313,1314,no,yes,yes,unknown,214.0,2,1,0,unknown,2.0,292.0,37,services,divorced,secondary,M
314,1315,no,no,no,unknown,132.0,2,1,0,unknown,2.0,291.0,33,admin.,single,tertiary,F
315,1316,no,yes,no,unknown,358.0,2,1,0,unknown,2.0,172.0,46,admin.,married,secondary,F
316,1317,no,yes,yes,unknown,453.0,2,1,0,unknown,2.0,444.0,36,blue-collar,married,secondary,M
317,1318,no,yes,no,unknown,364.0,2,1,0,unknown,2.0,349.0,51,technician,single,secondary,F
318,1319,no,no,no,unknown,136.0,2,1,0,unknown,2.0,313.0,40,retired,single,primary,M
319,1320,no,yes,no,unknown,386.0,2,1,0,unknown,2.0,186.0,42,blue-collar,married,secondary,F
320,1321,no,yes,no,unknown,173.0,2,1,0,unknown,2.0,116.0,51,blue-collar,married,secondary,M
321,1322,no,yes,no,unknown,241.0,2,1,0,unknown,2.0,178.0,49,blue-collar,married,unknown,F
322,1323,no,yes,no,unknown,224.0,3,1,0,unknown,2.0,419.0,48,management,married,secondary,M
323,1324,no,no,no,unknown,148.0,2,1,0,unknown,2.0,297.0,32,technician,divorced,tertiary,M
324,1325,no,yes,no,unknown,196.0,2,1,0,unknown,2.0,267.0,31,admin.,single,secondary,M
325,1326,no,no,no,unknown,111.0,4,1,0,unknown,2.0,433.0,55,management,single,tertiary,F
326,1327,no,yes,no,unknown,231.0,3,1,0,unknown,2.0,393.0,40,blue-collar,single,secondary,F
327,1328,no,yes,no,unknown,316.0,3,1,0,unknown,2.0,417.0,47,technician,married,tertiary,M
328,1329,no,yes,no,unknown,216.0,3,1,0,unknown,2.0,210.0,57,technician,married,unknown,M
329,1330,no,yes,no,unknown,240.0,2,1,0,unknown,2.0,282.0,41,blue-collar,married,secondary,M
330,1331,no,no,no,unknown,669.0,3,1,0,unknown,2.0,345.0,48,blue-collar,married,secondary,M
331,1332,no,yes,no,unknown,425.0,2,1,0,unknown,2.0,117.0,42,blue-collar,married,unknown,M
332,1333,no,yes,no,unknown,,2,1,0,unknown,2.0,278.0,30,blue-collar,single,secondary,M
333,1334,no,yes,no,unknown,174.0,5,1,0,unknown,2.0,298.0,58,management,single,tertiary,M
334,1335,no,yes,no,unknown,313.0,3,1,0,unknown,2.0,218.0,45,management,divorced,tertiary,M
335,1336,no,yes,no,unknown,135.0,4,1,0,unknown,2.0,443.0,49,blue-collar,married,secondary,F
336,1337,no,yes,no,unknown,146.0,2,1,0,unknown,2.0,331.0,42,admin.,single,secondary,F
337,1338,no,yes,yes,unknown,152.0,2,1,0,unknown,2.0,435.0,53,technician,married,secondary,M
338,1339,yes,no,no,unknown,402.0,3,1,0,unknown,2.0,386.0,51,admin.,single,secondary,M
339,1340,no,yes,no,unknown,213.0,2,1,0,unknown,2.0,219.0,32,services,single,secondary,M
340,1341,no,yes,no,unknown,144.0,3,1,0,unknown,2.0,215.0,41,blue-collar,single,secondary,M
341,1342,no,yes,no,unknown,124.0,3,1,0,unknown,2.0,315.0,43,management,divorced,secondary,F
342,1343,no,yes,no,unknown,183.0,2,1,0,unknown,2.0,117.0,40,blue-collar,divorced,secondary,M
343,1344,no,yes,no,unknown,325.0,2,1,0,unknown,2.0,380.0,50,blue-collar,married,primary,F
344,1345,no,yes,no,unknown,39.0,4,1,0,unknown,2.0,371.0,34,management,married,tertiary,F
345,1346,no,no,no,unknown,503.0,2,1,0,unknown,2.0,213.0,53,services,married,unknown,M
346,1347,no,yes,no,unknown,95.0,4,1,0,unknown,2.0,429.0,45,technician,married,secondary,F
347,1348,no,yes,no,unknown,680.0,2,1,0,unknown,2.0,134.0,39,blue collar,,primary,F
348,1349,no,yes,no,unknown,421.0,4,1,0,unknown,2.0,321.0,44,services,married,tertiary,F
349,1350,no,yes,no,unknown,174.0,3,1,0,unknown,2.0,110.0,55,management,married,tertiary,F
350,1351,no,yes,no,unknown,113.0,2,1,0,unknown,2.0,173.0,46,management,single,tertiary,F
351,1352,no,yes,no,unknown,808.0,2,1,0,unknown,2.0,476.0,45,blue-collar,married,secondary,M
352,1353,no,yes,no,unknown,198.0,3,1,0,unknown,2.0,481.0,34,admin.,married,secondary,M
353,1354,no,yes,no,unknown,195.0,2,1,0,unknown,2.0,468.0,36,blue-collar,married,secondary,F
354,1355,no,no,no,unknown,347.0,3,1,0,unknown,2.0,432.0,59,unknown,divorced,unknown,M
355,1356,no,yes,no,unknown,208.0,2,-2,0,unknown,2.0,404.0,31,admin.,single,secondary,M
356,1357,no,yes,no,unknown,404.0,4,1,0,unknown,2.0,447.0,44,blue-collar,single,secondary,M
357,1358,no,yes,no,unknown,396.0,2,1,0,unknown,2.0,382.0,33,entrepreneur,single,tertiary,F
358,1359,no,yes,no,unknown,216.0,4,1,0,unknown,2.0,226.0,40,blue-collar,married,secondary,M
359,1360,no,yes,no,unknown,98.0,2,1,0,unknown,2.0,288.0,46,admin.,single,tertiary,F
360,1361,no,yes,no,unknown,350.0,2,1,0,unknown,2.0,209.0,48,management,married,tertiary,M
361,1362,no,yes,no,unknown,,2,1,0,unknown,2.0,251.0,42,services,married,secondary,F
362,1363,no,yes,no,unknown,88.0,3,1,0,unknown,2.0,416.0,27,services,married,secondary,F
363,1364,no,yes,yes,unknown,379.0,2,1,0,unknown,2.0,440.0,48,admin.,married,secondary,M
364,1365,no,yes,no,unknown,190.0,3,1,0,unknown,2.0,281.0,59,admin.,married,secondary,F
365,1366,no,yes,no,unknown,158.0,1,1,0,unknown,2.0,286.0,46,technician,married,tertiary,F
366,1367,no,yes,no,unknown,102.0,1,1,0,unknown,2.0,144.0,38,admin.,divorced,secondary,M
367,1368,no,yes,no,unknown,306.0,1,1,0,unknown,2.0,457.0,43,management,divorced,tertiary,M
368,1369,no,yes,no,unknown,218.0,1,1,0,unknown,2.0,349.0,38,admin.,divorced,tertiary,M
369,1370,no,yes,no,unknown,54.0,1,1,0,unknown,2.0,196.0,23,student,single,secondary,M
370,1371,no,yes,no,unknown,344.0,1,1,0,unknown,2.0,165.0,34,services,married,secondary,M
371,1372,no,yes,yes,unknown,195.0,1,1,0,unknown,2.0,495.0,38,admin.,married,secondary,M
372,1373,no,no,no,unknown,652.0,1,1,0,unknown,2.0,495.0,37,blue-collar,married,secondary,F
373,1374,no,yes,no,unknown,286.0,1,1,0,unknown,2.0,358.0,25,admin.,single,secondary,M
374,1375,no,yes,no,unknown,189.0,1,1,0,unknown,2.0,301.0,48,blue-collar,married,unknown,M
375,1376,no,yes,no,unknown,83.0,1,1,0,unknown,2.0,319.0,49,blue-collar,single,secondary,M
376,1377,no,no,no,unknown,184.0,2,1,0,unknown,2.0,320.0,38,admin.,single,secondary,M
377,1378,no,yes,no,unknown,235.0,1,1,0,unknown,2.0,215.0,43,blue-collar,married,primary,M
378,1379,no,yes,no,unknown,290.0,1,1,0,unknown,2.0,322.0,33,management,married,tertiary,M
379,1380,no,yes,no,unknown,232.0,1,1,0,unknown,2.0,266.0,55,blue-collar,married,secondary,F
380,1381,no,yes,no,unknown,133.0,1,1,0,unknown,2.0,208.0,38,blue-collar,married,secondary,F
381,1382,no,yes,yes,unknown,318.0,1,1,0,unknown,2.0,248.0,49,services,married,secondary,F
382,1383,no,no,no,unknown,260.0,3,1,0,unknown,2.0,229.0,40,management,married,secondary,M
383,1384,no,no,no,unknown,437.0,1,1,0,unknown,2.0,383.0,43,admin.,married,unknown,M
384,1385,no,yes,no,unknown,402.0,1,1,0,unknown,2.0,166.0,38,blue-collar,married,secondary,F
385,1386,no,yes,yes,unknown,85.0,1,1,0,unknown,2.0,497.0,58,services,married,secondary,M
386,1387,no,yes,no,unknown,125.0,1,1,0,unknown,2.0,291.0,57,technician,married,unknown,M
387,1388,no,yes,no,unknown,501.0,4,1,0,unknown,2.0,301.0,32,unemployed,married,secondary,F
388,1389,no,yes,yes,unknown,1201.0,1,1,0,unknown,1.0,382.0,56,management,married,tertiary,M
389,1390,no,yes,no,unknown,253.0,1,1,0,unknown,2.0,282.0,58,blue-collar,divorced,unknown,M
390,1391,no,yes,no,unknown,1030.0,1,1,0,unknown,1.0,408.0,60,retired,divorced,secondary,M
391,1392,no,yes,no,unknown,149.0,1,1,0,unknown,2.0,434.0,37,technician,married,tertiary,F
392,1393,no,yes,no,unknown,114.0,1,1,0,unknown,2.0,459.0,46,technician,divorced,tertiary,F
393,1394,no,yes,no,unknown,243.0,1,1,0,unknown,2.0,448.0,27,admin.,married,secondary,M
394,1395,no,yes,no,unknown,769.0,2,1,0,unknown,2.0,475.0,43,blue-collar,married,secondary,M
395,1396,no,yes,yes,unknown,135.0,3,1,0,unknown,2.0,238.0,32,technician,single,secondary,F
396,1397,no,yes,no,unknown,231.0,1,1,0,unknown,2.0,331.0,40,admin.,single,secondary,M
397,1398,no,no,no,unknown,76.0,1,1,0,unknown,2.0,211.0,38,admin.,married,secondary,M
398,1399,no,no,yes,unknown,199.0,1,1,0,unknown,2.0,405.0,34,blue-collar,married,secondary,F
399,1400,no,yes,no,unknown,152.0,1,1,0,unknown,2.0,449.0,47,blue-collar,married,primary,M
400,1401,no,yes,no,unknown,,1,1,0,unknown,2.0,204.0,42,housemaid,married,primary,M
401,1402,no,yes,yes,unknown,424.0,1,1,0,unknown,2.0,343.0,48,technician,married,secondary,M
402,1403,no,yes,no,unknown,43.0,1,1,0,unknown,2.0,400.0,29,self-employed,single,tertiary,M
403,1404,no,yes,no,unknown,154.0,1,1,0,unknown,2.0,316.0,50,services,married,secondary,M
404,1405,no,no,no,unknown,203.0,2,1,0,unknown,2.0,292.0,52,technician,married,unknown,M
405,1406,no,no,no,unknown,326.0,1,1,0,unknown,2.0,426.0,50,management,married,tertiary,M
406,1407,no,no,no,unknown,393.0,1,1,0,unknown,2.0,421.0,58,retired,married,tertiary,F
407,1408,no,yes,no,unknown,241.0,3,1,0,unknown,2.0,403.0,46,blue-collar,divorced,primary,F
408,1409,no,yes,no,unknown,483.0,1,1,0,unknown,2.0,494.0,38,technician,married,secondary,F
409,1410,no,yes,no,unknown,259.0,1,1,0,unknown,2.0,148.0,46,blue collar,married,secondary,F
410,1411,no,yes,no,unknown,227.0,1,1,0,unknown,2.0,288.0,32,services,single,secondary,F
411,1412,no,yes,no,unknown,673.0,1,1,0,unknown,2.0,188.0,51,blue-collar,married,primary,M
412,1413,no,yes,no,unknown,576.0,1,1,0,unknown,2.0,177.0,39,admin.,single,secondary,M
413,1414,no,yes,no,unknown,180.0,2,1,0,unknown,2.0,276.0,48,admin.,married,secondary,M
414,1415,no,yes,no,unknown,168.0,2,1,0,unknown,2.0,205.0,36,entrepreneur,married,tertiary,M
415,1416,no,yes,no,unknown,90.0,1,1,0,unknown,2.0,447.0,34,admin.,divorced,secondary,F
416,1417,no,no,no,unknown,505.0,1,1,0,unknown,2.0,138.0,40,technician,married,secondary,M
417,1418,no,yes,no,unknown,245.0,1,1,0,unknown,2.0,336.0,43,unemployed,married,secondary,F
418,1419,no,yes,yes,unknown,186.0,1,1,0,unknown,2.0,478.0,52,blue-collar,divorced,primary,M
419,1420,yes,yes,no,unknown,623.0,1,1,0,unknown,2.0,410.0,33,technician,married,secondary,F
420,1421,no,yes,no,unknown,496.0,3,1,0,unknown,2.0,385.0,49,management,single,tertiary,F
421,1422,no,yes,no,unknown,118.0,1,1,0,unknown,2.0,296.0,32,management,single,tertiary,M
422,1423,no,yes,no,unknown,342.0,1,1,0,unknown,2.0,286.0,39,admin.,single,secondary,F
423,1424,no,yes,no,unknown,225.0,1,-2,0,unknown,2.0,421.0,40,blue-collar,married,secondary,F
424,1425,no,yes,no,unknown,185.0,3,1,0,unknown,2.0,422.0,38,technician,single,tertiary,M
425,1426,no,yes,no,unknown,196.0,2,1,0,unknown,2.0,235.0,43,management,married,secondary,M
426,1427,no,yes,no,unknown,276.0,1,1,0,unknown,2.0,363.0,39,services,married,secondary,F
427,1428,no,yes,no,unknown,76.0,1,1,0,unknown,2.0,106.0,54,blue-collar,married,primary,M
428,1429,no,yes,no,unknown,87.0,1,1,0,unknown,2.0,171.0,38,technician,single,tertiary,M
429,1430,no,yes,no,unknown,195.0,1,1,0,unknown,2.0,180.0,40,blue-collar,married,secondary,M
430,1431,no,yes,no,unknown,744.0,1,1,0,unknown,2.0,129.0,55,admin.,married,secondary,M
431,1432,no,yes,no,unknown,765.0,1,1,0,unknown,2.0,361.0,42,management,married,tertiary,M
432,1433,no,yes,no,unknown,262.0,1,1,0,unknown,2.0,448.0,39,blue-collar,married,secondary,F
433,1434,no,yes,no,unknown,119.0,1,1,0,unknown,2.0,354.0,40,blue-collar,married,primary,M
434,1435,no,yes,no,unknown,198.0,2,1,0,unknown,2.0,318.0,32,blue-collar,married,secondary,F
435,1436,no,yes,no,unknown,150.0,1,1,0,unknown,2.0,262.0,55,admin.,married,secondary,M
436,1437,no,no,no,unknown,241.0,1,1,0,unknown,2.0,446.0,45,blue-collar,married,secondary,M
437,1438,no,yes,no,unknown,181.0,1,1,0,unknown,2.0,405.0,35,management,single,tertiary,F
438,1439,no,no,no,unknown,196.0,1,1,0,unknown,2.0,182.0,58,technician,divorced,secondary,M
439,1440,no,yes,no,unknown,149.0,1,1,0,unknown,2.0,291.0,35,admin.,married,secondary,M
440,1441,no,yes,no,unknown,246.0,1,1,0,unknown,2.0,466.0,49,services,married,primary,M
441,1442,no,yes,no,unknown,112.0,1,1,0,unknown,2.0,268.0,34,technician,single,tertiary,F
442,1443,no,yes,no,unknown,309.0,2,1,0,unknown,2.0,240.0,36,blue-collar,married,secondary,F
443,1444,no,yes,no,unknown,278.0,1,1,0,unknown,2.0,444.0,24,self-employed,single,secondary,F
444,1445,no,yes,no,unknown,140.0,1,1,0,unknown,2.0,430.0,34,technician,married,secondary,M
445,1446,no,yes,no,unknown,136.0,1,1,0,unknown,2.0,126.0,51,admin.,divorced,secondary,F
446,1447,no,yes,no,unknown,1623.0,1,1,0,unknown,1.0,207.0,39,technician,single,unknown,M
447,1448,no,yes,no,unknown,101.0,1,1,0,unknown,2.0,367.0,50,self-employed,married,unknown,M
448,1449,no,yes,no,unknown,,1,1,0,unknown,2.0,270.0,32,services,single,secondary,M
449,1450,no,yes,no,unknown,238.0,1,1,0,unknown,2.0,181.0,42,blue-collar,married,unknown,M
450,1451,no,yes,no,unknown,354.0,1,1,0,unknown,2.0,420.0,50,technician,married,secondary,M
451,1452,no,no,no,unknown,79.0,1,1,0,unknown,2.0,464.0,40,services,married,secondary,M
452,1453,no,yes,no,unknown,187.0,1,1,0,unknown,2.0,286.0,46,management,divorced,unknown,M
453,1454,no,yes,yes,unknown,451.0,2,1,0,unknown,2.0,193.0,37,management,married,tertiary,M
454,1455,no,yes,yes,unknown,159.0,1,1,0,unknown,2.0,481.0,34,blue-collar,married,secondary,F
455,1456,no,yes,yes,unknown,409.0,1,1,0,unknown,2.0,474.0,44,blue-collar,married,secondary,M
456,1457,no,yes,yes,unknown,170.0,1,1,0,unknown,2.0,311.0,40,admin.,single,secondary,F
457,1458,no,yes,no,unknown,608.0,1,1,0,unknown,1.0,115.0,37,technician,married,secondary,M
458,1459,yes,no,no,unknown,243.0,1,1,0,unknown,2.0,294.0,33,blue-collar,single,secondary,F
459,1460,no,yes,no,unknown,145.0,2,1,0,unknown,2.0,409.0,35,blue-collar,married,secondary,M
460,1461,no,no,no,unknown,,1,1,0,unknown,2.0,300.0,58,blue-collar,divorced,secondary,M
461,1462,no,yes,no,unknown,262.0,2,1,0,unknown,2.0,145.0,39,blue collar,married,primary,F
462,1463,no,yes,no,unknown,124.0,1,1,0,unknown,2.0,301.0,43,blue-collar,married,secondary,F
463,1464,no,yes,no,unknown,53.0,1,1,0,unknown,2.0,239.0,39,unemployed,married,primary,F
464,1465,no,yes,no,unknown,134.0,1,1,0,unknown,2.0,287.0,36,services,single,primary,F
465,1466,no,no,yes,unknown,204.0,4,1,0,unknown,2.0,313.0,57,retired,single,secondary,F
466,1467,no,yes,no,unknown,186.0,1,1,0,unknown,2.0,204.0,36,admin.,single,secondary,F
467,1468,no,yes,no,unknown,678.0,1,1,0,unknown,2.0,451.0,50,blue-collar,married,primary,M
468,1469,no,yes,no,unknown,182.0,1,1,0,unknown,2.0,104.0,55,blue-collar,married,secondary,M
469,1470,no,yes,no,unknown,162.0,1,1,0,unknown,2.0,359.0,44,self-employed,married,tertiary,F
470,1471,no,yes,no,unknown,27.0,1,1,0,unknown,2.0,142.0,44,services,divorced,secondary,F
471,1472,no,yes,no,unknown,699.0,3,1,0,unknown,2.0,392.0,39,housemaid,single,primary,F
472,1473,no,yes,no,unknown,43.0,1,1,0,unknown,2.0,438.0,46,blue-collar,married,unknown,M
473,1474,no,yes,no,unknown,97.0,1,1,0,unknown,2.0,159.0,39,blue-collar,married,secondary,M
474,1475,no,no,no,unknown,1677.0,1,1,0,unknown,1.0,228.0,34,admin.,married,secondary,M
475,1476,no,yes,no,unknown,283.0,2,1,0,unknown,2.0,496.0,40,blue-collar,married,primary,M
476,1477,no,yes,no,unknown,323.0,1,1,0,unknown,2.0,230.0,50,management,married,tertiary,F
477,1478,no,yes,no,unknown,82.0,1,1,0,unknown,2.0,259.0,31,management,single,secondary,M
478,1479,no,yes,no,unknown,310.0,1,1,0,unknown,2.0,161.0,37,admin.,single,secondary,F
479,1480,no,yes,no,unknown,185.0,1,1,0,unknown,2.0,143.0,39,management,single,secondary,M
480,1481,no,yes,no,unknown,47.0,1,1,0,unknown,2.0,178.0,51,blue-collar,married,primary,F
481,1482,no,yes,no,unknown,145.0,1,1,0,unknown,2.0,436.0,41,technician,married,secondary,M
482,1483,no,yes,yes,unknown,204.0,1,1,0,unknown,2.0,102.0,41,technician,married,secondary,M
483,1484,no,no,no,unknown,187.0,1,1,0,unknown,2.0,486.0,43,blue-collar,married,secondary,F
484,1485,no,yes,no,unknown,30.0,2,1,0,unknown,2.0,452.0,30,services,single,secondary,F
485,1486,no,no,no,unknown,472.0,1,1,0,unknown,2.0,208.0,54,management,divorced,primary,M
486,1487,no,yes,yes,unknown,448.0,1,1,0,unknown,2.0,460.0,43,blue-collar,divorced,secondary,M
487,1488,no,yes,yes,unknown,264.0,1,1,0,unknown,2.0,261.0,59,management,divorced,tertiary,M
488,1489,no,yes,no,unknown,169.0,1,1,0,unknown,2.0,394.0,47,technician,married,unknown,M
489,1490,no,yes,no,unknown,288.0,1,1,0,unknown,2.0,362.0,40,blue-collar,married,primary,M
490,1491,no,yes,no,unknown,176.0,2,1,0,unknown,2.0,486.0,32,technician,married,secondary,M
491,1492,no,yes,no,unknown,215.0,1,1,0,unknown,2.0,429.0,29,blue-collar,married,secondary,M
492,1493,no,yes,no,unknown,337.0,1,1,0,unknown,2.0,251.0,36,blue-collar,married,secondary,M
493,1494,no,no,no,unknown,278.0,1,1,0,unknown,2.0,315.0,55,unemployed,married,tertiary,F
494,1495,no,yes,no,unknown,188.0,2,1,0,unknown,2.0,435.0,30,blue-collar,divorced,secondary,M
495,1496,no,yes,no,unknown,174.0,2,-2,0,unknown,2.0,461.0,39,admin.,single,secondary,F
496,1497,no,yes,no,unknown,226.0,2,1,0,unknown,2.0,232.0,39,blue-collar,divorced,secondary,F
497,1498,no,yes,no,unknown,190.0,1,1,0,unknown,2.0,124.0,50,blue-collar,divorced,secondary,F
498,1499,no,yes,no,unknown,111.0,2,1,0,unknown,2.0,318.0,44,blue-collar,married,secondary,F
499,1500,no,yes,no,unknown,164.0,1,1,0,unknown,2.0,333.0,37,technician,single,secondary,M
500,1501,no,yes,yes,unknown,157.0,2,1,0,unknown,2.0,135.0,46,admin.,married,primary,F
501,1502,no,no,no,unknown,46.0,1,1,0,unknown,2.0,154.0,32,technician,single,unknown,F
502,1503,no,yes,yes,unknown,374.0,1,1,0,unknown,2.0,183.0,37,management,single,tertiary,M
503,1504,no,yes,no,unknown,349.0,1,1,0,unknown,2.0,226.0,29,blue-collar,married,secondary,M
504,1505,no,yes,no,unknown,325.0,1,1,0,unknown,2.0,124.0,41,blue-collar,married,secondary,M
505,1506,no,yes,no,unknown,233.0,2,1,0,unknown,2.0,376.0,45,blue-collar,married,primary,F
506,1507,no,yes,no,unknown,531.0,1,1,0,unknown,2.0,309.0,57,retired,divorced,secondary,M
507,1508,no,yes,no,unknown,153.0,1,1,0,unknown,2.0,212.0,48,blue-collar,single,secondary,M
